tournament,stage,match_type,match_name,map,player,team,agents,rating,acs,kills,deaths,assists,kd,kast,adr,hs,fk,fd,fkd,side,k2,k3,k4,k5,v1,v2,v3,v4,v5,econ,plants,defuses,won,score,opp_score,role
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,Governor,KRÜ Esports,skye,0.71,150.0,8.0,14.0,6.0,-6.0,59.0,97.0,29.0,0.0,0.0,0.0,both,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,0,4,13,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,Governor,KRÜ Esports,skye,0.76,166.0,6.0,10.0,2.0,-4.0,58.0,111.0,30.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,4,13,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,Governor,KRÜ Esports,skye,0.59,114.0,2.0,4.0,4.0,-2.0,60.0,64.0,25.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,4,13,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,benG,KRÜ Esports,brimstone,0.57,110.0,5.0,12.0,6.0,-7.0,53.0,69.0,17.0,1.0,1.0,0.0,both,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0,4,13,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,benG,KRÜ Esports,brimstone,0.58,95.0,3.0,8.0,5.0,-5.0,50.0,57.0,18.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,4,13,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,benG,KRÜ Esports,brimstone,0.54,147.0,2.0,4.0,1.0,-2.0,60.0,99.0,17.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,0,4,13,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,infiltrator,KRÜ Esports,chamber,0.49,139.0,7.0,15.0,2.0,-8.0,41.0,90.0,32.0,3.0,7.0,-4.0,both,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0,4,13,sentinel
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,infiltrator,KRÜ Esports,chamber,0.46,118.0,4.0,10.0,0.0,-6.0,33.0,73.0,27.0,2.0,4.0,-2.0,attack,,,,,,,,,,,,,0,4,13,sentinel
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,infiltrator,KRÜ Esports,chamber,0.54,193.0,3.0,5.0,2.0,-2.0,60.0,133.0,38.0,1.0,3.0,-2.0,defend,,,,,,,,,,,,,0,4,13,sentinel
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,mta,KRÜ Esports,waylay,0.33,72.0,4.0,13.0,1.0,-9.0,47.0,45.0,27.0,0.0,5.0,-5.0,both,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0,4,13,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,mta,KRÜ Esports,waylay,0.22,50.0,2.0,9.0,0.0,-7.0,42.0,34.0,33.0,0.0,5.0,-5.0,attack,,,,,,,,,,,,,0,4,13,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,mta,KRÜ Esports,waylay,0.62,126.0,2.0,4.0,1.0,-2.0,60.0,69.0,20.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,4,13,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,Neon,LEVIATÁN,yoru,1.81,291.0,19.0,5.0,3.0,14.0,94.0,181.0,21.0,5.0,0.0,5.0,both,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,1,13,4,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,Neon,LEVIATÁN,yoru,2.29,339.0,7.0,2.0,2.0,5.0,100.0,219.0,30.0,2.0,0.0,2.0,attack,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,Neon,LEVIATÁN,yoru,1.61,272.0,12.0,3.0,1.0,9.0,92.0,165.0,6.0,3.0,0.0,3.0,defend,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,kiNgg,LEVIATÁN,brimstone,1.46,283.0,18.0,8.0,4.0,10.0,82.0,195.0,39.0,0.0,2.0,-2.0,both,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,2.0,1,13,4,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,kiNgg,LEVIATÁN,brimstone,1.53,327.0,6.0,4.0,1.0,2.0,80.0,185.0,21.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,4,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,kiNgg,LEVIATÁN,brimstone,1.44,265.0,12.0,4.0,3.0,8.0,83.0,199.0,50.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,1,13,4,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,blowz,LEVIATÁN,fade,1.32,180.0,10.0,6.0,8.0,4.0,82.0,120.0,30.0,2.0,0.0,2.0,both,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,1.0,1,13,4,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,blowz,LEVIATÁN,fade,1.32,199.0,3.0,2.0,3.0,1.0,80.0,146.0,27.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,1,13,4,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,blowz,LEVIATÁN,fade,1.33,173.0,7.0,4.0,5.0,3.0,83.0,110.0,32.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,1,13,4,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,Sato,LEVIATÁN,waylay,1.09,182.0,12.0,8.0,0.0,4.0,76.0,133.0,38.0,4.0,2.0,2.0,both,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,1,13,4,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,Sato,LEVIATÁN,waylay,0.8,158.0,3.0,3.0,0.0,0.0,60.0,116.0,25.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,Sato,LEVIATÁN,waylay,1.2,193.0,9.0,5.0,0.0,4.0,83.0,140.0,44.0,4.0,1.0,3.0,defend,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,spike,LEVIATÁN,viper,0.9,137.0,8.0,10.0,8.0,-2.0,76.0,92.0,28.0,2.0,0.0,2.0,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1,13,4,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,spike,LEVIATÁN,viper,0.65,84.0,2.0,3.0,1.0,-1.0,60.0,52.0,15.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,4,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Bind,spike,LEVIATÁN,viper,1.01,160.0,6.0,7.0,7.0,-1.0,83.0,108.0,38.0,2.0,0.0,2.0,defend,,,,,,,,,,,,,1,13,4,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,mta,KRÜ Esports,raze,1.14,220.0,18.0,17.0,2.0,1.0,78.0,129.0,20.0,5.0,2.0,3.0,both,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52.0,1.0,1.0,0,10,13,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,mta,KRÜ Esports,raze,1.08,240.0,9.0,10.0,2.0,-1.0,75.0,147.0,24.0,2.0,2.0,0.0,attack,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,mta,KRÜ Esports,raze,1.2,200.0,9.0,7.0,0.0,2.0,82.0,110.0,16.0,3.0,0.0,3.0,defend,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,NagZ,KRÜ Esports,viper,0.98,171.0,16.0,15.0,2.0,1.0,65.0,140.0,33.0,1.0,3.0,-2.0,both,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,2.0,0.0,0,10,13,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,NagZ,KRÜ Esports,viper,1.05,148.0,7.0,8.0,2.0,-1.0,67.0,148.0,44.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,10,13,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,NagZ,KRÜ Esports,viper,0.92,197.0,9.0,7.0,0.0,2.0,64.0,132.0,24.0,0.0,2.0,-2.0,defend,,,,,,,,,,,,,0,10,13,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,infiltrator,KRÜ Esports,yoru,0.87,205.0,17.0,19.0,7.0,-2.0,65.0,133.0,19.0,2.0,5.0,-3.0,both,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0,10,13,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,infiltrator,KRÜ Esports,yoru,1.08,215.0,9.0,9.0,4.0,0.0,75.0,140.0,26.0,2.0,2.0,0.0,attack,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,infiltrator,KRÜ Esports,yoru,0.65,196.0,8.0,10.0,3.0,-2.0,55.0,125.0,14.0,0.0,3.0,-3.0,defend,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,Governor,KRÜ Esports,fade,0.83,164.0,11.0,16.0,11.0,-5.0,70.0,113.0,21.0,0.0,2.0,-2.0,both,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,5.0,1.0,0,10,13,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,Governor,KRÜ Esports,fade,0.68,169.0,6.0,10.0,5.0,-4.0,67.0,117.0,14.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,10,13,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,Governor,KRÜ Esports,fade,0.99,160.0,5.0,6.0,6.0,-1.0,73.0,108.0,45.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,10,13,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,benG,KRÜ Esports,astra,0.82,158.0,13.0,17.0,5.0,-4.0,61.0,112.0,39.0,0.0,3.0,-3.0,both,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0,10,13,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,benG,KRÜ Esports,astra,0.88,153.0,7.0,10.0,3.0,-3.0,67.0,105.0,33.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,10,13,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,benG,KRÜ Esports,astra,0.77,164.0,6.0,7.0,2.0,-1.0,55.0,119.0,43.0,0.0,2.0,-2.0,defend,,,,,,,,,,,,,0,10,13,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,spike,LEVIATÁN,viper,1.36,247.0,22.0,13.0,4.0,9.0,74.0,154.0,16.0,2.0,1.0,1.0,both,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,1,13,10,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,spike,LEVIATÁN,viper,1.77,271.0,12.0,5.0,2.0,7.0,73.0,167.0,17.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,1,13,10,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,spike,LEVIATÁN,viper,0.98,226.0,10.0,8.0,2.0,2.0,75.0,141.0,14.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,10,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,Neon,LEVIATÁN,yoru,1.12,233.0,20.0,16.0,3.0,4.0,78.0,135.0,25.0,8.0,2.0,6.0,both,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,1,13,10,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,Neon,LEVIATÁN,yoru,1.03,227.0,10.0,8.0,1.0,2.0,73.0,144.0,38.0,4.0,1.0,3.0,attack,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,Neon,LEVIATÁN,yoru,1.2,239.0,10.0,8.0,2.0,2.0,83.0,126.0,13.0,4.0,1.0,3.0,defend,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,blowz,LEVIATÁN,fade,0.85,191.0,16.0,17.0,6.0,-1.0,87.0,125.0,32.0,0.0,2.0,-2.0,both,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,1.0,1,13,10,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,blowz,LEVIATÁN,fade,0.54,147.0,5.0,9.0,4.0,-4.0,82.0,88.0,20.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,10,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,blowz,LEVIATÁN,fade,1.12,233.0,11.0,8.0,2.0,3.0,92.0,160.0,39.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,1,13,10,initiator
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,Sato,LEVIATÁN,waylay,0.85,189.0,15.0,16.0,5.0,-1.0,65.0,116.0,32.0,4.0,2.0,2.0,both,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1,13,10,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,Sato,LEVIATÁN,waylay,0.94,177.0,7.0,8.0,2.0,-1.0,64.0,98.0,33.0,3.0,1.0,2.0,attack,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,Sato,LEVIATÁN,waylay,0.77,200.0,8.0,8.0,3.0,0.0,67.0,132.0,30.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,kiNgg,LEVIATÁN,omen,0.81,132.0,11.0,13.0,5.0,-2.0,74.0,78.0,25.0,1.0,1.0,0.0,both,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,2.0,1.0,1,13,10,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,kiNgg,LEVIATÁN,omen,0.57,86.0,3.0,7.0,2.0,-4.0,64.0,54.0,18.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,10,controller
VCT 2026: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs LEVIATÁN,Split,kiNgg,LEVIATÁN,omen,1.03,175.0,8.0,6.0,3.0,2.0,83.0,100.0,28.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,10,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,skuba,Mega Minors,killjoy,1.28,181.0,15.0,10.0,4.0,5.0,77.0,138.0,26.0,4.0,2.0,2.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,2.0,1,13,9,sentinel
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,skuba,Mega Minors,killjoy,1.09,138.0,6.0,5.0,3.0,1.0,75.0,108.0,38.0,2.0,2.0,0.0,attack,,,,,,,,,,,,,1,13,9,sentinel
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,skuba,Mega Minors,killjoy,1.52,234.0,9.0,5.0,1.0,4.0,80.0,173.0,21.0,2.0,0.0,2.0,defend,,,,,,,,,,,,,1,13,9,sentinel
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,mada,Mega Minors,neon,1.22,210.0,19.0,13.0,1.0,6.0,64.0,138.0,26.0,4.0,2.0,2.0,both,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,1,13,9,duelist
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,mada,Mega Minors,neon,1.04,197.0,9.0,7.0,0.0,2.0,67.0,114.0,20.0,3.0,1.0,2.0,attack,,,,,,,,,,,,,1,13,9,duelist
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,mada,Mega Minors,neon,1.44,227.0,10.0,6.0,1.0,4.0,60.0,166.0,38.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,9,duelist
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,keiko,Mega Minors,viper,1.04,158.0,12.0,13.0,5.0,-1.0,64.0,111.0,62.0,0.0,1.0,-1.0,both,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,1,13,9,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,keiko,Mega Minors,viper,1.15,184.0,8.0,7.0,1.0,1.0,67.0,129.0,62.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,9,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,keiko,Mega Minors,viper,0.91,128.0,4.0,6.0,4.0,-2.0,60.0,89.0,63.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,9,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,brawk,Mega Minors,sova,0.94,156.0,11.0,14.0,7.0,-3.0,64.0,103.0,9.0,1.0,1.0,0.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,1,13,9,initiator
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,brawk,Mega Minors,sova,0.7,93.0,3.0,7.0,3.0,-4.0,58.0,60.0,0.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,9,initiator
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,brawk,Mega Minors,sova,1.23,233.0,8.0,7.0,4.0,1.0,70.0,155.0,17.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,9,initiator
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Ethan,Mega Minors,omen,0.81,156.0,11.0,15.0,9.0,-4.0,82.0,109.0,44.0,4.0,3.0,1.0,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,6.0,0.0,1,13,9,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Ethan,Mega Minors,omen,0.78,131.0,5.0,7.0,2.0,-2.0,75.0,79.0,46.0,2.0,1.0,1.0,attack,,,,,,,,,,,,,1,13,9,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Ethan,Mega Minors,omen,0.83,188.0,6.0,8.0,7.0,-2.0,90.0,145.0,42.0,2.0,2.0,0.0,defend,,,,,,,,,,,,,1,13,9,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Cryocells,100 Thieves,veto,1.34,241.0,19.0,11.0,2.0,8.0,82.0,143.0,48.0,3.0,3.0,0.0,both,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0,9,13,sentinel
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Cryocells,100 Thieves,veto,1.52,274.0,11.0,6.0,0.0,5.0,70.0,163.0,52.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,9,13,sentinel
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Cryocells,100 Thieves,veto,1.2,214.0,8.0,5.0,2.0,3.0,92.0,126.0,42.0,2.0,2.0,0.0,defend,,,,,,,,,,,,,0,9,13,sentinel
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Timotino,100 Thieves,neon,0.85,253.0,19.0,18.0,4.0,1.0,64.0,165.0,32.0,4.0,5.0,-1.0,both,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,0,9,13,duelist
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Timotino,100 Thieves,neon,0.55,222.0,7.0,9.0,2.0,-2.0,60.0,148.0,35.0,2.0,3.0,-1.0,attack,,,,,,,,,,,,,0,9,13,duelist
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Timotino,100 Thieves,neon,1.1,280.0,12.0,9.0,2.0,3.0,67.0,179.0,30.0,2.0,2.0,0.0,defend,,,,,,,,,,,,,0,9,13,duelist
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Asuna,100 Thieves,omen,0.77,130.0,9.0,14.0,11.0,-5.0,77.0,71.0,21.0,1.0,2.0,-1.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0,9,13,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Asuna,100 Thieves,omen,0.59,120.0,4.0,8.0,2.0,-4.0,70.0,69.0,44.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,9,13,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,Asuna,100 Thieves,omen,0.92,140.0,5.0,6.0,9.0,-1.0,83.0,73.0,14.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,9,13,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,bang,100 Thieves,viper,0.73,94.0,9.0,11.0,3.0,-2.0,68.0,65.0,30.0,1.0,2.0,-1.0,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0,9,13,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,bang,100 Thieves,viper,0.85,123.0,5.0,6.0,2.0,-1.0,70.0,82.0,27.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,9,13,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,bang,100 Thieves,viper,0.63,71.0,4.0,5.0,1.0,-1.0,67.0,51.0,38.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,0,9,13,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,vora,100 Thieves,fade,0.63,123.0,9.0,14.0,3.0,-5.0,73.0,77.0,43.0,0.0,1.0,-1.0,both,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0,9,13,initiator
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,vora,100 Thieves,fade,0.48,158.0,5.0,8.0,0.0,-3.0,60.0,95.0,38.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,9,13,initiator
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Haven,vora,100 Thieves,fade,0.76,94.0,4.0,6.0,3.0,-2.0,83.0,63.0,50.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,9,13,initiator
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Corrode,brawk,Mega Minors,sova,1.55,278.0,23.0,13.0,3.0,10.0,71.0,171.0,14.0,4.0,2.0,2.0,both,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,68.0,1.0,1.0,1,13,11,initiator
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Corrode,brawk,Mega Minors,sova,1.29,228.0,10.0,7.0,0.0,3.0,50.0,141.0,24.0,0.0,2.0,-2.0,attack,,,,,,,,,,,,,1,13,11,initiator
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Corrode,brawk,Mega Minors,sova,1.81,328.0,13.0,6.0,3.0,7.0,92.0,200.0,10.0,4.0,0.0,4.0,defend,,,,,,,,,,,,,1,13,11,initiator
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Corrode,skuba,Mega Minors,viper,1.12,164.0,15.0,13.0,7.0,2.0,75.0,120.0,33.0,2.0,0.0,2.0,both,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,1,13,11,controller
VCT 2026: Americas Kickoff,Main Event,Middle Round 3,NRG vs 100 Thieves,Corrode,skuba,Mega Minors,viper,0.56,111.0,4.0,10.0,4.0,-6.0,58.0,84.0,28.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,1,13,11,controller
